Format Version,1.22,Take Name,Take 2020-06-18 diabolo_red_random_felix_3,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,21 Dec 1969 04:27:00 +0900,Total Frames in Take,281546,Total Exported Frames,143,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
4098,34.150000,0.218659,-0.121757,-0.783845,-0.568288,0.179792,0.019762,0.898814,0.193183,0.016280,0.884959,0.223530,0.028285,0.897168,0.165884,0.032632,0.935445,0.136570,0.001851,0.877683,0.272784,0.341823,-0.686066,-0.581429,0.136386,0.123603,0.405927,0.114967,0.120830,0.367316,0.105101,0.117797,0.415527,0.189090,0.132181,0.434939,0.449455,0.707544,0.497384,0.223566,-0.511468,-0.112741,1.100459,-0.523493,-0.114952,1.139846,-0.554275,-0.129482,1.068093,-0.502519,-0.110797,1.081355,-0.465584,-0.095731,1.112541
4099,34.158333,0.222965,-0.120618,-0.784384,-0.566110,0.182308,0.020358,0.899491,0.195819,0.016897,0.885748,0.226008,0.029119,0.898130,0.168062,0.033293,0.935969,0.139341,0.002123,0.878117,0.458227,0.562004,-0.527743,-0.442342,0.120524,0.125637,0.384324,0.129364,0.128060,0.341042,0.090748,0.120088,0.370642,0.141460,0.128763,0.441288,0.455208,0.706115,0.492679,0.226838,-0.507165,-0.110014,1.099853,-0.519035,-0.111828,1.139307,-0.550367,-0.126301,1.067780,-0.498279,-0.108310,1.080697,-0.460978,-0.093619,1.111626
4100,34.166667,0.228081,-0.117430,-0.786046,-0.562424,0.184787,0.020771,0.900125,0.198470,0.017423,0.886525,0.228407,0.029980,0.899182,0.170044,0.033631,0.936432,0.142228,0.002051,0.878361,0.584915,0.711273,-0.302664,-0.245684,0.111796,0.128963,0.366495,0.146483,0.135864,0.339914,0.098290,0.126122,0.336261,0.090616,0.124904,0.423310,0.461167,0.704241,0.488339,0.229989,-0.502813,-0.107224,1.099209,-0.514529,-0.108682,1.138724,-0.546403,-0.122993,1.067405,-0.493989,-0.105739,1.080006,-0.456330,-0.091481,1.110701
4101,34.175000,0.233881,-0.112945,-0.788544,-0.557442,0.187155,0.021037,0.900765,0.201044,0.017867,0.887332,0.230649,0.030857,0.900328,0.171803,0.033727,0.936878,0.145123,0.001697,0.878522,0.636561,0.770025,-0.039756,-0.016469,0.106300,0.133094,0.356717,0.149585,0.141641,0.359986,0.115799,0.134089,0.324883,0.053517,0.123553,0.385281,0.466747,0.702416,0.484075,0.233306,-0.498415,-0.104349,1.098507,-0.509997,-0.105450,1.138073,-0.542357,-0.119622,1.066945,-0.489646,-0.103085,1.079264,-0.451660,-0.089240,1.109746
4102,34.183333,0.239477,-0.107797,-0.792246,-0.550797,0.189357,0.021130,0.901467,0.203453,0.018210,0.888194,0.232667,0.031744,0.901518,0.173368,0.033548,0.937398,0.147941,0.001019,0.878758,0.607975,0.729272,0.231478,0.212005,0.098416,0.136826,0.355548,0.128788,0.143110,0.387097,0.126246,0.141141,0.337899,0.040214,0.126227,0.341647,0.472148,0.701074,0.479518,0.235870,-0.494039,-0.101465,1.097769,-0.505425,-0.102213,1.137400,-0.538348,-0.116300,1.066514,-0.485355,-0.100414,1.078474,-0.447027,-0.086931,1.108688
4103,34.191667,0.244142,-0.102228,-0.796967,-0.542944,0.191383,0.021056,0.902224,0.205664,0.018451,0.889084,0.234454,0.032590,0.902698,0.174789,0.033093,0.938010,0.150624,0.000090,0.879102,0.500375,0.595357,0.473685,0.413278,0.083511,0.139387,0.359495,0.085762,0.140680,0.403661,0.115892,0.144640,0.364836,0.048881,0.132841,0.309989,0.477911,0.699315,0.475148,0.238316,-0.489651,-0.098505,1.096942,-0.500832,-0.098934,1.136636,-0.534335,-0.112836,1.065985,-0.481058,-0.097654,1.077596,-0.442380,-0.084594,1.107549
4104,34.200000,0.248099,-0.096819,-0.802258,-0.534280,0.193253,0.020768,0.903050,0.207693,0.018509,0.890020,0.236042,0.033289,0.903874,0.176108,0.032375,0.938718,0.153169,-0.001100,0.879587,0.327809,0.384151,0.652400,0.565105,0.060381,0.140624,0.362974,0.033207,0.136955,0.397693,0.081187,0.143856,0.388688,0.066748,0.141062,0.302540,0.483448,0.698033,0.470542,0.240039,-0.485345,-0.095554,1.096016,-0.496266,-0.095673,1.135784,-0.530414,-0.109441,1.065417,-0.476871,-0.094894,1.076611,-0.437830,-0.082206,1.106250
4105,34.208333,0.251158,-0.091715,-0.807929,-0.525127,0.195087,0.020343,0.903970,0.209652,0.018449,0.891021,0.237560,0.033880,0.905060,0.177465,0.031482,0.939555,0.155673,-0.002439,0.880245,0.114823,0.121241,0.747181,0.643302,0.031757,0.141131,0.360837,-0.011313,0.134778,0.368707,0.030603,0.140422,0.394045,0.075981,0.148193,0.319760,0.489157,0.697174,0.464721,0.242298,-0.481085,-0.092574,1.094994,-0.491708,-0.092277,1.134842,-0.526567,-0.106046,1.064824,-0.472748,-0.092161,1.075522,-0.433316,-0.079813,1.104786
4106,34.216667,0.253594,-0.087493,-0.813412,-0.516135,0.197045,0.019796,0.904970,0.211700,0.018246,0.892078,0.239192,0.034300,0.906239,0.179032,0.030502,0.940493,0.158255,-0.003862,0.881072,-0.115830,-0.155108,0.746445,0.636667,0.003179,0.141734,0.350967,-0.034255,0.136266,0.328031,-0.019351,0.137408,0.375014,0.063145,0.151528,0.349856,0.495181,0.696225,0.459235,0.243250,-0.476890,-0.089562,1.093899,-0.487142,-0.088939,1.133841,-0.522818,-0.102588,1.064212,-0.468729,-0.089349,1.074350,-0.428873,-0.077371,1.103192
4107,34.225000,0.254989,-0.084201,-0.818418,-0.508019,0.199319,0.019114,0.905981,0.214024,0.017871,0.893112,0.241161,0.034468,0.907331,0.181032,0.029427,0.941479,0.161058,-0.005310,0.882001,,,,,,,,,,,,,,,,,0.501508,0.695228,0.453456,0.243978,-0.472735,-0.086507,1.092746,-0.482575,-0.085561,1.132785,-0.519128,-0.099061,1.063584,-0.464769,-0.086495,1.073116,-0.424470,-0.074913,1.101499
